State,Trade_Type,Domestic_Mode,Unit,Year,Units_Within,Units_In,Units_Out
Iowa,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0.824786,639.607738,4.770734
Iowa,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,0.385834,1814.130579,0
Iowa,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,3.215129,183.994033,0.044036
Iowa,Import,Pipeline,million U.S. dollars (2017 constant $),2012,0,795.19642,0
Iowa,Import,Rail,million U.S. dollars (2017 constant $),2012,0,1222.346431,0
Iowa,Import,Truck,million U.S. dollars (2017 constant $),2012,8.340263,3393.738617,0
Iowa,Import,Water,million U.S. dollars (2017 constant $),2012,0,1637.141809,0
Kansas,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,2.80152,1484.520595,1924.877482
Kansas,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,2818.295517,19429.17257,21404.73513
Kansas,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,1311.352329,11062.36157,7457.38526
Kansas,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,197.6308,6636.548438,5206.736168
Kansas,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,81336.53952,68311.86331,88432.78971
Kansas,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,0,0,2.692671
Kansas,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,357.656516,2.714891,2616.09901
Kansas,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,0,0,590.727109
Kansas,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,248.781261,0,77.71056
Kansas,Export,Pipeline,million U.S. dollars (2017 constant $),2012,0,0,0.779903
Kansas,Export,Rail,million U.S. dollars (2017 constant $),2012,0,0,2736.629501
Kansas,Export,Truck,million U.S. dollars (2017 constant $),2012,143.441751,0,4544.340426
Kansas,Export,Water,million U.S. dollars (2017 constant $),2012,0,0,0.003354
Kansas,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,85.653418,1891.011467,5.705353
Kansas,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,0,4280.326378,0
Kansas,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,62.018546,289.176842,0.06173
Kansas,Import,Pipeline,million U.S. dollars (2017 constant $),2012,0,1265.554829,0
Kansas,Import,Rail,million U.S. dollars (2017 constant $),2012,0,1346.463306,0
Kansas,Import,Truck,million U.S. dollars (2017 constant $),2012,102.537627,2325.812836,0
Kansas,Import,Water,million U.S. dollars (2017 constant $),2012,0,0.000732,0
Kentucky,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,2261.945046,2478.867508
Kentucky,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,6442.008758,23413.92069,33022.49683
Kentucky,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,2131.343138,8510.906136,10932.77469
Kentucky,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,1818.435815,4898.447269,6056.985613
Kentucky,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,73148.54746,122830.6732,120580.6882
Kentucky,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,1522.497039,4288.34289,2063.111272
Kentucky,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,501.647004,27914.15477,5882.566998
Kentucky,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,0.096767,0.002359,2680.392205
Kentucky,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,0.287511,0.389825,11.745448
Kentucky,Export,Rail,million U.S. dollars (2017 constant $),2012,0,0,2435.348237
Kentucky,Export,Truck,million U.S. dollars (2017 constant $),2012,889.869492,880.260492,10997.3119
Kentucky,Export,Water,million U.S. dollars (2017 constant $),2012,0,0,10.173978
Kentucky,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,2012.531589,7692.440493,37801.008
Kentucky,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,2.666889,8703.888414,0.005991
Kentucky,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,10.946819,479.259548,34.829865
Kentucky,Import,Pipeline,million U.S. dollars (2017 constant $),2012,0,1176.598533,0
Kentucky,Import,Rail,million U.S. dollars (2017 constant $),2012,0,2807.103963,0
Kentucky,Import,Truck,million U.S. dollars (2017 constant $),2012,5347.773978,7839.481279,843.259547
Kentucky,Import,Water,million U.S. dollars (2017 constant $),2012,0,714.305287,0
Louisiana,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0.221721,3580.107692,127.87554
Louisiana,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,4256.371138,26197.93379,12696.29957
Louisiana,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,46141.85415,20432.26981,26525.01226
Louisiana,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,3323.637636,8758.485896,23991.57394
Louisiana,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,75165.63978,75473.99785,41664.97703
Louisiana,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,17111.00119,10726.36165,27639.53227
Louisiana,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,1.078862,166.461678,934.956647
Louisiana,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,4585.417489,1782.212321,908.574299
Louisiana,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,8.953085,20.917179,21.520153
Louisiana,Export,Pipeline,million U.S. dollars (2017 constant $),2012,3518.828705,0,188.501941
Louisiana,Export,Rail,million U.S. dollars (2017 constant $),2012,498.521886,3499.956782,2666.687082
Louisiana,Export,Truck,million U.S. dollars (2017 constant $),2012,23062.07113,2335.376337,3084.509106
Louisiana,Export,Water,million U.S. dollars (2017 constant $),2012,8215.525556,428.355121,340.823509
Louisiana,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,2.780931,529.807672,94.149046
Louisiana,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,610.394616,474.705106,1991.933197
Louisiana,Import,No domestic mode,million U.S. dollars (2017 constant $),2012,14016.23908,0,0
Louisiana,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,29.63654,15.264501,616.330431
Louisiana,Import,Pipeline,million U.S. dollars (2017 constant $),2012,14126.82488,2233.133822,1441.76995
Louisiana,Import,Rail,million U.S. dollars (2017 constant $),2012,188.258189,1423.758745,3273.769272
Louisiana,Import,Truck,million U.S. dollars (2017 constant $),2012,6696.700379,1752.327225,4340.716809
Louisiana,Import,Water,million U.S. dollars (2017 constant $),2012,3176.545802,141.870615,2410.249256
Maine,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,475.669112,59.779382
Maine,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,1150.794924,5531.676329,3822.125252
Maine,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,17.73498,270.508759,244.820792
Maine,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,102.180918,632.395724,756.600208
Maine,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,16197.61495,18345.27568,15287.89992
Maine,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,1357.517021,0,0
Maine,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,495.491065,984.629913
Maine,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,66.19316,435.250857,50.326786
Maine,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,2.092725,10.905807,0.72343
Maine,Export,Pipeline,million U.S. dollars (2017 constant $),2012,17.229779,5.537548,0
Maine,Export,Rail,million U.S. dollars (2017 constant $),2012,113.474583,107.387067,162.106758
Maine,Export,Truck,million U.S. dollars (2017 constant $),2012,959.710046,2539.415389,613.374873
Maine,Export,Water,million U.S. dollars (2017 constant $),2012,72.071788,7.729345,236.266562
Maine,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,271.645183,3.402434
Maine,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,491.019076,206.418531,1453.460082
Maine,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,5.048211,7.825307,115.751031
Maine,Import,Pipeline,million U.S. dollars (2017 constant $),2012,200.531379,137.71805,0
Maine,Import,Rail,million U.S. dollars (2017 constant $),2012,114.026582,228.46352,459.551401
Maine,Import,Truck,million U.S. dollars (2017 constant $),2012,1064.695578,540.095532,3772.966046
Maine,Import,Water,million U.S. dollars (2017 constant $),2012,229.852509,63.31689,1122.756754
Maryland,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,2576.25856,1062.409939
Maryland,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,3229.459341,29125.42872,19219.09673
Maryland,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,14.236939,3470.623001,2595.810586
Maryland,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,134.19146,5214.655469,726.561213
Maryland,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,57774.52292,90723.1389,88832.52129
Maryland,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,0.14185,20.474084,42.439487
Maryland,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,12.610223,57.440194,4075.133634
Maryland,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,130.374685,5104.072228,364.863895
Maryland,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,0.067112,0,11.973497
Maryland,Export,Rail,million U.S. dollars (2017 constant $),2012,314.152396,3225.030784,617.682936
Maryland,Export,Truck,million U.S. dollars (2017 constant $),2012,4401.098402,9383.704016,2801.977356
Maryland,Export,Water,million U.S. dollars (2017 constant $),2012,294.521483,826.416758,410.508648
Maryland,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,2.619702,2628.504463,29.220306
Maryland,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,918.648645,876.244821,3073.412717
Maryland,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,9.129603,101.980057,83.698791
Maryland,Import,Pipeline,million U.S. dollars (2017 constant $),2012,29.366108,0,0
Maryland,Import,Rail,million U.S. dollars (2017 constant $),2012,271.055762,476.609842,622.806249
Maryland,Import,Truck,million U.S. dollars (2017 constant $),2012,15679.26834,4008.411796,12624.39064
Maryland,Import,Water,million U.S. dollars (2017 constant $),2012,28.307959,83.678396,192.160188
Massachusetts,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,3355.215308,4064.213745
Massachusetts,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,13877.48068,37058.13346,42115.25999
Massachusetts,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,3.990251,1980.572583,427.99406
Massachusetts,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,423.13206,3139.223076,765.219695
Massachusetts,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,79827.35705,105625.6915,77023.53775
Massachusetts,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,16.007706,880.815346,13274.08874
Massachusetts,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,35.161411,24.608837,889.397997
Massachusetts,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,2.644882,36.946612,27.177472
Massachusetts,Export,Rail,million U.S. dollars (2017 constant $),2012,2.399865,32.456174,416.216133
Massachusetts,Export,Truck,million U.S. dollars (2017 constant $),2012,5375.45984,499.62956,5148.749585
Massachusetts,Export,Water,million U.S. dollars (2017 constant $),2012,3.549028,46.8976,2844.80645
Massachusetts,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,1.865648,6222.574282,1225.697889
Massachusetts,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,185.933559,2736.041261,431.619892
Massachusetts,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,26.441953,142.94716,96.78385
Massachusetts,Import,Pipeline,million U.S. dollars (2017 constant $),2012,18.920815,156.671972,224.995506
Massachusetts,Import,Rail,million U.S. dollars (2017 constant $),2012,49.976667,901.278474,315.809391
Massachusetts,Import,Truck,million U.S. dollars (2017 constant $),2012,9458.377051,10590.44178,2491.510919
Massachusetts,Import,Water,million U.S. dollars (2017 constant $),2012,46.399515,518.181465,1474.243954
Michigan,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0.595915,2020.374587,2062.38732
Michigan,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,11995.56791,36886.67987,54332.62353
Michigan,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,3125.403928,10141.18533,1140.772788
Michigan,Domestic Only,Rail,million U.S. dollars (2017 constant $),2012,1838.234592,5770.614529,4322.795712
Michigan,Domestic Only,Truck,million U.S. dollars (2017 constant $),2012,178051.5761,151010.8687,149759.6998
Michigan,Domestic Only,Water,million U.S. dollars (2017 constant $),2012,108.137017,14.65728,378.019432
Michigan,Export,Air (include truck-air),million U.S. dollars (2017 constant $),2012,13.781911,2752.054488,4577.022452
Michigan,Export,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,1788.157433,7947.164807,10147.68691
Michigan,Export,Other and unknown,million U.S. dollars (2017 constant $),2012,13.580044,47.592366,61.266052
Michigan,Export,Pipeline,million U.S. dollars (2017 constant $),2012,125.600161,2496.539498,1428.123581
Michigan,Export,Rail,million U.S. dollars (2017 constant $),2012,2331.663887,15739.76064,5386.715877
Michigan,Export,Truck,million U.S. dollars (2017 constant $),2012,21184.76632,83778.49499,11830.43244
Michigan,Export,Water,million U.S. dollars (2017 constant $),2012,655.553225,860.600734,32.750079
Michigan,Import,Air (include truck-air),million U.S. dollars (2017 constant $),2012,203.576695,9963.633249,387.436352
Michigan,Import,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,4540.567621,4802.808999,7222.743354
Michigan,Import,Other and unknown,million U.S. dollars (2017 constant $),2012,73.622143,144.124136,358.794008
Michigan,Import,Pipeline,million U.S. dollars (2017 constant $),2012,1256.742289,579.197512,1963.957139
Michigan,Import,Rail,million U.S. dollars (2017 constant $),2012,17250.98393,27026.62565,18968.66224
Michigan,Import,Truck,million U.S. dollars (2017 constant $),2012,24489.64801,21434.83176,40033.28286
Michigan,Import,Water,million U.S. dollars (2017 constant $),2012,6201.275165,2482.122268,303.362194
Minnesota,Domestic Only,Air (include truck-air),million U.S. dollars (2017 constant $),2012,0,1780.942236,2754.546606
Minnesota,Domestic Only,Multiple modes & mail,million U.S. dollars (2017 constant $),2012,10559.27677,27050.12513,32823.23721
Minnesota,Domestic Only,Pipeline,million U.S. dollars (2017 constant $),2012,54.828602,13473.53379,5711.645621
